sku,meta:_sku,post_title,post_status,post_type,Type: product_type,tax:product_type,tax:product_cat,tax:product_tag,regular_price,sale_price,meta:_price,manage_stock,stock_status,images,attribute:pa_style,attribute_default:pa_style,attribute_data:pa_style,attribute:pa_sex,attribute_default:pa_sex,attribute_data:pa_sex,attribute:pa_color,attribute_default:pa_color,attribute_data:pa_color,attribute:pa_size,attribute_default:pa_size,attribute_data:pa_size,attribute:pa_material,attribute_data:pa_material,attribute:pa_print,attribute_data:pa_print,attribute:pa_wash,attribute_data:pa_wash,attribute:pa_default_style,attribute_data:pa_default_style,meta:_wc_average_rating,meta:_wc_rating_count,meta:_wc_review_count,meta:_stock_status,post_content,post_excerpt
ART-0478-TS,ART-0478-TS,خرس کوهستان,publish,product,product,variable,طبیعت گردی>غیره,#کوه|#غروب|#خرس,120000,,120000,no,instock,ART-0478-TS-color1.jpg|ART-0478-TS-color1-men.jpg|ART-0478-TS-color1-women.jpg|ART-0478-TS-color2.jpg|ART-0478-TS-color2-men.jpg|ART-0478-TS-color2-women.jpg|ART-0478-TS-color3.jpg|ART-0478-TS-color3-men.jpg|ART-0478-TS-color3-women.jpg|ART-0478-TS-color4.jpg|ART-0478-TS-color4-men.jpg|ART-0478-TS-color4-women.jpg|ART-0478-TS-color5.jpg|ART-0478-TS-color5-men.jpg|ART-0478-TS-color5-women.jpg|ART-0478-TS-color6.jpg|ART-0478-TS-color6-men.jpg|ART-0478-TS-color6-women.jpg|ART-0478-TS-color7.jpg|ART-0478-TS-color7-men.jpg|ART-0478-TS-color7-women.jpg|ART-0478-HD-color8.jpg|ART-0478-HD-color8-men.jpg|ART-0478-HD-color8-women.jpg|ART-0478-HD-color2.jpg|ART-0478-HD-color2-men.jpg|ART-0478-HD-color2-women.jpg|ART-0478-HD-color5.jpg|ART-0478-HD-color5-men.jpg|ART-0478-HD-color5-women.jpg|ART-0478-HD-color9.jpg|ART-0478-HD-color9-men.jpg|ART-0478-HD-color9-women.jpg|ART-0478-HD-color10.jpg|ART-0478-HD-color10-men.jpg|ART-0478-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,مشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,5.0,5,5,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0479-TS,ART-0479-TS,عواطف شیمیایی,publish,product,product,variable,کار و تحصیل>شیمی دان,,120000,,120000,no,instock,ART-0479-TS-color1.jpg|ART-0479-TS-color1-men.jpg|ART-0479-TS-color1-women.jpg|ART-0479-TS-color2.jpg|ART-0479-TS-color2-men.jpg|ART-0479-TS-color2-women.jpg|ART-0479-TS-color3.jpg|ART-0479-TS-color3-men.jpg|ART-0479-TS-color3-women.jpg|ART-0479-TS-color4.jpg|ART-0479-TS-color4-men.jpg|ART-0479-TS-color4-women.jpg|ART-0479-TS-color5.jpg|ART-0479-TS-color5-men.jpg|ART-0479-TS-color5-women.jpg|ART-0479-TS-color6.jpg|ART-0479-TS-color6-men.jpg|ART-0479-TS-color6-women.jpg|ART-0479-TS-color7.jpg|ART-0479-TS-color7-men.jpg|ART-0479-TS-color7-women.jpg|ART-0479-HD-color8.jpg|ART-0479-HD-color8-men.jpg|ART-0479-HD-color8-women.jpg|ART-0479-HD-color2.jpg|ART-0479-HD-color2-men.jpg|ART-0479-HD-color2-women.jpg|ART-0479-HD-color5.jpg|ART-0479-HD-color5-men.jpg|ART-0479-HD-color5-women.jpg|ART-0479-HD-color9.jpg|ART-0479-HD-color9-men.jpg|ART-0479-HD-color9-women.jpg|ART-0479-HD-color10.jpg|ART-0479-HD-color10-men.jpg|ART-0479-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,زرد,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.8,6,6,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0480-TS,ART-0480-TS,مثلث سیال,publish,product,product,variable,انتزاعی و سورئال>غیره,,120000,,120000,no,instock,ART-0480-TS-color1.jpg|ART-0480-TS-color1-men.jpg|ART-0480-TS-color1-women.jpg|ART-0480-TS-color2.jpg|ART-0480-TS-color2-men.jpg|ART-0480-TS-color2-women.jpg|ART-0480-TS-color3.jpg|ART-0480-TS-color3-men.jpg|ART-0480-TS-color3-women.jpg|ART-0480-TS-color4.jpg|ART-0480-TS-color4-men.jpg|ART-0480-TS-color4-women.jpg|ART-0480-TS-color5.jpg|ART-0480-TS-color5-men.jpg|ART-0480-TS-color5-women.jpg|ART-0480-TS-color6.jpg|ART-0480-TS-color6-men.jpg|ART-0480-TS-color6-women.jpg|ART-0480-TS-color7.jpg|ART-0480-TS-color7-men.jpg|ART-0480-TS-color7-women.jpg|ART-0480-HD-color8.jpg|ART-0480-HD-color8-men.jpg|ART-0480-HD-color8-women.jpg|ART-0480-HD-color2.jpg|ART-0480-HD-color2-men.jpg|ART-0480-HD-color2-women.jpg|ART-0480-HD-color5.jpg|ART-0480-HD-color5-men.jpg|ART-0480-HD-color5-women.jpg|ART-0480-HD-color9.jpg|ART-0480-HD-color9-men.jpg|ART-0480-HD-color9-women.jpg|ART-0480-HD-color10.jpg|ART-0480-HD-color10-men.jpg|ART-0480-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,زرشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.7,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0481-TS,ART-0481-TS,سبزینه‌های کوچک,publish,product,product,variable,طبیعت گردی>درخت و گل,,120000,,120000,no,instock,ART-0481-TS-color1.jpg|ART-0481-TS-color1-men.jpg|ART-0481-TS-color1-women.jpg|ART-0481-TS-color2.jpg|ART-0481-TS-color2-men.jpg|ART-0481-TS-color2-women.jpg|ART-0481-TS-color3.jpg|ART-0481-TS-color3-men.jpg|ART-0481-TS-color3-women.jpg|ART-0481-TS-color4.jpg|ART-0481-TS-color4-men.jpg|ART-0481-TS-color4-women.jpg|ART-0481-TS-color5.jpg|ART-0481-TS-color5-men.jpg|ART-0481-TS-color5-women.jpg|ART-0481-TS-color6.jpg|ART-0481-TS-color6-men.jpg|ART-0481-TS-color6-women.jpg|ART-0481-TS-color7.jpg|ART-0481-TS-color7-men.jpg|ART-0481-TS-color7-women.jpg|ART-0481-HD-color8.jpg|ART-0481-HD-color8-men.jpg|ART-0481-HD-color8-women.jpg|ART-0481-HD-color2.jpg|ART-0481-HD-color2-men.jpg|ART-0481-HD-color2-women.jpg|ART-0481-HD-color5.jpg|ART-0481-HD-color5-men.jpg|ART-0481-HD-color5-women.jpg|ART-0481-HD-color9.jpg|ART-0481-HD-color9-men.jpg|ART-0481-HD-color9-women.jpg|ART-0481-HD-color10.jpg|ART-0481-HD-color10-men.jpg|ART-0481-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,سفید,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.9,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0482-TS,ART-0482-TS,یخ در بغل,publish,product,product,variable,ایده و احساس>عشق,#یخ|#آتش|#آغوش,120000,,120000,no,instock,ART-0482-TS-color1.jpg|ART-0482-TS-color1-men.jpg|ART-0482-TS-color1-women.jpg|ART-0482-TS-color2.jpg|ART-0482-TS-color2-men.jpg|ART-0482-TS-color2-women.jpg|ART-0482-TS-color3.jpg|ART-0482-TS-color3-men.jpg|ART-0482-TS-color3-women.jpg|ART-0482-TS-color4.jpg|ART-0482-TS-color4-men.jpg|ART-0482-TS-color4-women.jpg|ART-0482-TS-color5.jpg|ART-0482-TS-color5-men.jpg|ART-0482-TS-color5-women.jpg|ART-0482-TS-color6.jpg|ART-0482-TS-color6-men.jpg|ART-0482-TS-color6-women.jpg|ART-0482-TS-color7.jpg|ART-0482-TS-color7-men.jpg|ART-0482-TS-color7-women.jpg|ART-0482-HD-color8.jpg|ART-0482-HD-color8-men.jpg|ART-0482-HD-color8-women.jpg|ART-0482-HD-color2.jpg|ART-0482-HD-color2-men.jpg|ART-0482-HD-color2-women.jpg|ART-0482-HD-color5.jpg|ART-0482-HD-color5-men.jpg|ART-0482-HD-color5-women.jpg|ART-0482-HD-color9.jpg|ART-0482-HD-color9-men.jpg|ART-0482-HD-color9-women.jpg|ART-0482-HD-color10.jpg|ART-0482-HD-color10-men.jpg|ART-0482-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,زرشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.2,8,8,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0483-TS,ART-0483-TS,گفتم تمرکز کن,publish,product,product,variable,تفریح و فان>فان,#تناقض|#فان|#تایپوگرافی,120000,,120000,no,instock,ART-0483-TS-color1.jpg|ART-0483-TS-color1-men.jpg|ART-0483-TS-color1-women.jpg|ART-0483-TS-color2.jpg|ART-0483-TS-color2-men.jpg|ART-0483-TS-color2-women.jpg|ART-0483-TS-color3.jpg|ART-0483-TS-color3-men.jpg|ART-0483-TS-color3-women.jpg|ART-0483-TS-color4.jpg|ART-0483-TS-color4-men.jpg|ART-0483-TS-color4-women.jpg|ART-0483-TS-color5.jpg|ART-0483-TS-color5-men.jpg|ART-0483-TS-color5-women.jpg|ART-0483-TS-color6.jpg|ART-0483-TS-color6-men.jpg|ART-0483-TS-color6-women.jpg|ART-0483-TS-color7.jpg|ART-0483-TS-color7-men.jpg|ART-0483-TS-color7-women.jpg|ART-0483-HD-color8.jpg|ART-0483-HD-color8-men.jpg|ART-0483-HD-color8-women.jpg|ART-0483-HD-color2.jpg|ART-0483-HD-color2-men.jpg|ART-0483-HD-color2-women.jpg|ART-0483-HD-color5.jpg|ART-0483-HD-color5-men.jpg|ART-0483-HD-color5-women.jpg|ART-0483-HD-color9.jpg|ART-0483-HD-color9-men.jpg|ART-0483-HD-color9-women.jpg|ART-0483-HD-color10.jpg|ART-0483-HD-color10-men.jpg|ART-0483-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,سبز خاکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,5.0,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0484-TS,ART-0484-TS,تر و تازه,publish,product,product,variable,شکم باز>میوه,#انرژی_مثبت,120000,,120000,no,instock,ART-0484-TS-color1.jpg|ART-0484-TS-color1-men.jpg|ART-0484-TS-color1-women.jpg|ART-0484-TS-color2.jpg|ART-0484-TS-color2-men.jpg|ART-0484-TS-color2-women.jpg|ART-0484-TS-color3.jpg|ART-0484-TS-color3-men.jpg|ART-0484-TS-color3-women.jpg|ART-0484-TS-color4.jpg|ART-0484-TS-color4-men.jpg|ART-0484-TS-color4-women.jpg|ART-0484-TS-color5.jpg|ART-0484-TS-color5-men.jpg|ART-0484-TS-color5-women.jpg|ART-0484-TS-color6.jpg|ART-0484-TS-color6-men.jpg|ART-0484-TS-color6-women.jpg|ART-0484-TS-color7.jpg|ART-0484-TS-color7-men.jpg|ART-0484-TS-color7-women.jpg|ART-0484-HD-color8.jpg|ART-0484-HD-color8-men.jpg|ART-0484-HD-color8-women.jpg|ART-0484-HD-color2.jpg|ART-0484-HD-color2-men.jpg|ART-0484-HD-color2-women.jpg|ART-0484-HD-color5.jpg|ART-0484-HD-color5-men.jpg|ART-0484-HD-color5-women.jpg|ART-0484-HD-color9.jpg|ART-0484-HD-color9-men.jpg|ART-0484-HD-color9-women.jpg|ART-0484-HD-color10.jpg|ART-0484-HD-color10-men.jpg|ART-0484-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,سفید,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.7,4,4,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0486-TS,ART-0486-TS,نبض قهوه,publish,product,product,variable,شکم باز>نوشیدنی,#قهوه,120000,,120000,no,instock,ART-0486-TS-color1.jpg|ART-0486-TS-color1-men.jpg|ART-0486-TS-color1-women.jpg|ART-0486-TS-color2.jpg|ART-0486-TS-color2-men.jpg|ART-0486-TS-color2-women.jpg|ART-0486-TS-color3.jpg|ART-0486-TS-color3-men.jpg|ART-0486-TS-color3-women.jpg|ART-0486-TS-color4.jpg|ART-0486-TS-color4-men.jpg|ART-0486-TS-color4-women.jpg|ART-0486-TS-color5.jpg|ART-0486-TS-color5-men.jpg|ART-0486-TS-color5-women.jpg|ART-0486-TS-color6.jpg|ART-0486-TS-color6-men.jpg|ART-0486-TS-color6-women.jpg|ART-0486-TS-color7.jpg|ART-0486-TS-color7-men.jpg|ART-0486-TS-color7-women.jpg|ART-0486-HD-color8.jpg|ART-0486-HD-color8-men.jpg|ART-0486-HD-color8-women.jpg|ART-0486-HD-color2.jpg|ART-0486-HD-color2-men.jpg|ART-0486-HD-color2-women.jpg|ART-0486-HD-color5.jpg|ART-0486-HD-color5-men.jpg|ART-0486-HD-color5-women.jpg|ART-0486-HD-color9.jpg|ART-0486-HD-color9-men.jpg|ART-0486-HD-color9-women.jpg|ART-0486-HD-color10.jpg|ART-0486-HD-color10-men.jpg|ART-0486-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,مشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.7,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0487-TS,ART-0487-TS,انرژی مثبت رنگ‌ها,publish,product,product,variable,ایده و احساس>انگیزه,#انرژی_مثبت,120000,,120000,no,instock,ART-0487-TS-color1.jpg|ART-0487-TS-color1-men.jpg|ART-0487-TS-color1-women.jpg|ART-0487-TS-color2.jpg|ART-0487-TS-color2-men.jpg|ART-0487-TS-color2-women.jpg|ART-0487-TS-color3.jpg|ART-0487-TS-color3-men.jpg|ART-0487-TS-color3-women.jpg|ART-0487-TS-color4.jpg|ART-0487-TS-color4-men.jpg|ART-0487-TS-color4-women.jpg|ART-0487-TS-color5.jpg|ART-0487-TS-color5-men.jpg|ART-0487-TS-color5-women.jpg|ART-0487-TS-color6.jpg|ART-0487-TS-color6-men.jpg|ART-0487-TS-color6-women.jpg|ART-0487-TS-color7.jpg|ART-0487-TS-color7-men.jpg|ART-0487-TS-color7-women.jpg|ART-0487-HD-color8.jpg|ART-0487-HD-color8-men.jpg|ART-0487-HD-color8-women.jpg|ART-0487-HD-color2.jpg|ART-0487-HD-color2-men.jpg|ART-0487-HD-color2-women.jpg|ART-0487-HD-color5.jpg|ART-0487-HD-color5-men.jpg|ART-0487-HD-color5-women.jpg|ART-0487-HD-color9.jpg|ART-0487-HD-color9-men.jpg|ART-0487-HD-color9-women.jpg|ART-0487-HD-color10.jpg|ART-0487-HD-color10-men.jpg|ART-0487-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,مشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.1,4,4,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0488-TS,ART-0488-TS,قبض روح,publish,product,product,variable,تفریح و فان>فان,#روح,120000,,120000,no,instock,ART-0488-TS-color1.jpg|ART-0488-TS-color1-men.jpg|ART-0488-TS-color1-women.jpg|ART-0488-TS-color2.jpg|ART-0488-TS-color2-men.jpg|ART-0488-TS-color2-women.jpg|ART-0488-TS-color3.jpg|ART-0488-TS-color3-men.jpg|ART-0488-TS-color3-women.jpg|ART-0488-TS-color4.jpg|ART-0488-TS-color4-men.jpg|ART-0488-TS-color4-women.jpg|ART-0488-TS-color5.jpg|ART-0488-TS-color5-men.jpg|ART-0488-TS-color5-women.jpg|ART-0488-TS-color6.jpg|ART-0488-TS-color6-men.jpg|ART-0488-TS-color6-women.jpg|ART-0488-TS-color7.jpg|ART-0488-TS-color7-men.jpg|ART-0488-TS-color7-women.jpg|ART-0488-HD-color8.jpg|ART-0488-HD-color8-men.jpg|ART-0488-HD-color8-women.jpg|ART-0488-HD-color2.jpg|ART-0488-HD-color2-men.jpg|ART-0488-HD-color2-women.jpg|ART-0488-HD-color5.jpg|ART-0488-HD-color5-men.jpg|ART-0488-HD-color5-women.jpg|ART-0488-HD-color9.jpg|ART-0488-HD-color9-men.jpg|ART-0488-HD-color9-women.jpg|ART-0488-HD-color10.jpg|ART-0488-HD-color10-men.jpg|ART-0488-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,زرشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.7,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0489-TS,ART-0489-TS,بستنی شو,publish,product,product,variable,حیوانات جذاب>غیره,#بستنی,120000,,120000,no,instock,ART-0489-TS-color1.jpg|ART-0489-TS-color1-men.jpg|ART-0489-TS-color1-women.jpg|ART-0489-TS-color2.jpg|ART-0489-TS-color2-men.jpg|ART-0489-TS-color2-women.jpg|ART-0489-TS-color3.jpg|ART-0489-TS-color3-men.jpg|ART-0489-TS-color3-women.jpg|ART-0489-TS-color4.jpg|ART-0489-TS-color4-men.jpg|ART-0489-TS-color4-women.jpg|ART-0489-TS-color5.jpg|ART-0489-TS-color5-men.jpg|ART-0489-TS-color5-women.jpg|ART-0489-TS-color6.jpg|ART-0489-TS-color6-men.jpg|ART-0489-TS-color6-women.jpg|ART-0489-TS-color7.jpg|ART-0489-TS-color7-men.jpg|ART-0489-TS-color7-women.jpg|ART-0489-HD-color8.jpg|ART-0489-HD-color8-men.jpg|ART-0489-HD-color8-women.jpg|ART-0489-HD-color2.jpg|ART-0489-HD-color2-men.jpg|ART-0489-HD-color2-women.jpg|ART-0489-HD-color5.jpg|ART-0489-HD-color5-men.jpg|ART-0489-HD-color5-women.jpg|ART-0489-HD-color9.jpg|ART-0489-HD-color9-men.jpg|ART-0489-HD-color9-women.jpg|ART-0489-HD-color10.jpg|ART-0489-HD-color10-men.jpg|ART-0489-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی,زرشکی,3|1|1,M|L|XL|2XL|3XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.8,4,4,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
